name,keysig,mode,melody
NLB146731_01,-3,0,(63 67 70 70 72 70 68 70 67 70 67 65 65 67 65 63 65 67 63 70 70 67 65 70 74 72 70 63 63 67 70 70 67 63 65 62 58 65 65 65 67 67 70 68 67 65 70 69 68 67 67 68 72 70 68 67 63 72 72 72 74 75 72 70 70 68 67 67 65 68 65 63 65 67 70 72 74 75 75 72 68 67 65 63)
NLB146741_01,-2,0,(65 70 62 63 62 60 69 72 70 69 67 65 65 70 74 72 70 67 67 65 70 72 74 70 65 70 70 70 70 70 69 67 69 69 69 69 65 67 67 69 70 69 67 67 65 65 65 65 70 62 63 62 60 69 72 70 69 67 65 65 70 74 72 70 67 67 65 70 72 74 70 65 70 74 72 70 67 67 65 70 72 74 70)
NLB146750_01,4,0,(71 69 68 66 66 68 69 66 66 68 69 69 69 71 68 71 69 68 71 68 64 66 63 59 66 66 69 68 71 68 64 66 63 59 59 61 63 64 64 66 68 69 66 68 69 71 75 73 71 69 68 59 61 63 64 64 66 68 73 66 68 69 71 75 73 71 69 68 66 64)
NLB146751_01,-1,0,(69 69 69 69 69 69 69 69 69 69 69 70 69 67 70 70 70 70 70 72 72 70 69 69 67 67 65 69 69 69 69 69 69 69 69 69 69 69 69 69 69 70 69 67 70 70 70 70 70 72 72 72 70 70 69 69 69 67 67 65 72 70 69 69 69 69 69 69 69 69 69 70 69 67 70 70 70 70 70 70 70 72 72 70 69 69 67 67 65)
NLB147462_01,0,0,(67 69 65 64 62 69 67 69 67 67 65 64 62 71 74 72 71 67 69 72 71 69 67 69 71 72 71 67 69 71 71 69 67)
NLB147463_01,-1,0,(60 70 72 69 67 65 67 69 67 69 67 65 65 65 67 74 72 69 69 67 70 70 69 67 65)
NLB147634_01,-3,0,(58 63 65 67 65 65 63 63 62 60 58 63 65 63 61 60 58 56 58 60 58 63 63 56 58 60 61 63 63 63 58 60 62 63)
NLB147675_01,1,0,(69 71 71 74 71 72 74 76 74 71 72 72 74 76 76 76 76 74 76 74 71 74 76 74 76 74 74 74 72 71 72 74 72 71 69 71 74 72 69 67 74 76 78 79 74 74 76 74 72 71 72 74 72 71 69 71 74 72 69 67)
NLB147681_01,1,0,(67 69 71 69 66 67 69 71 69 67 67 71 72 74 72 71 69 67 69 69 71 72 74 72 71 69 67 69 69 69 69 74 74 74 72 71 69 67 69 71 72 67 69 71 72 71 69 72 69 67 66 67 69 71 74 71 69 71 72 69 67)
NLB147743_01,0,0,(67 72 74 76 74 72 71 74 72 74 76 74 72 74 76 74 67 72 74 76 74 72 71 74 72 74 76 74 72 74 74 74 74 74 76 76 74 72 71 72 74 72 74 76 74 72 74 76 77 77 76 74 76 77 76 74 72 74 72 74 76 74 72)
NLB147762_01,-1,0,(72 65 65 67 69 70 72 72 72 72 72 72 77 69 70 72 72 72 72 72 72 72 72 74 74 74 72 72 72 72 70 69 74 74 72 72 70 69 69 67 65)
NLB147763_01,1,0,(67 71 71 69 67 69 71 71 71 74 71 72 74 74 73 74 71 74 71 72 74 74 73 74 71 71 71 72 74 74 72 71 71 69 67 69 71 74 74 76 74 71 67 69 71 74 74 72 71 69 67 69 76 74 72 69 67)
NLB147767_01,-1,0,(72 69 72 74 72 70 69 67 65 72 72 74 72 72 72 74 74 74 74 76 76 77 76 74 74 72 72 74 76 77 77 76 74 72 74 76 74 72 74 72 72 70 67 69 70 74 72 70 69 70 72 72 74 76 77 77 76 74 72 74 76 74 72 74 72 72 70 67 69 70 74 72 70 69 67 65)
NLB147898_01,0,0,(65 65 67 69 67 65 60 65 60 58 57 65 65 62 65 69 69 67 64 64 67 64 62 67 60 65 65 67 67 69 67 65 60 65 60 58 57 65 65 62 62 65 69 69 67 64 67 64 62 67 60)
NLB147899_01,2,0,(57 66 66 66 64 66 64 62 57 69 69 69 69 71 69 66 69 71 71 71 71 71 71 69 66 69 69 69 66 67 69 66 69 71 71 71 71 71 71 69 66 69 69 69 66 67 69 66)
NLB147901_01,-1,0,(60 65 69 65 64 62 60 65 69 67 67 67 69 67 65 67 67 67 70 69 67 62 62 62 67 69 67 65 69 65 64 62 60 70 69 67 69 67 65)
NLB147912_01,-4,0,(70 70 70 70 72 72 70 68 70 72 70 67 65 67 68 70 68 67 65 65 67 65 63 68 72 70 67 63 68 67 65 70 68)
NLB147924_01,-4,0,(63 68 70 72 73 72 70 68 67 67 68 70 73 72 70 68 67 65 68 63 63 68 72 68 73 72 70 68 67 65 68 70 73 72 70 68 67 65 68 63)
NLB147927_01,-2,0,(62 65 58 68 67 65 69 67 65 67 65 63 65 69 67 65 63 62 62 65 58 68 67 65 69 67 65 67 65 63 65 69 67 65 63 62 67 67 65 67 69 70 69 70 67 69 67 65 67 65 63 65 69 67 65 63 62 60 60 60 62 68 67 65 69 67 65 63 67 65 58)
NLB147947_01,-3,0,(58 63 67 65 65 63 67 65 63 62 60 58 60 62 63 67 65 65 63 67 65 63 62 60 58 67 70 68 67 65 63 58 58 68 67 65 67 65 63 65 67 70 68 67 65 63 58 58 68 67 65 67 65 63)
NLB147950_01,0,0,(60 62 62 62 67 67 62 64 60 64 67 67 67 67 65 64 62 62 65 69 69 69 69 69 67 64 60 62 62 62 65 64 62 60)
NLB147975_01,-3,0,(58 63 67 65 58 58 60 62 62 63 58 63 67 65 58 58 60 62 62 63 70 70 68 67 65 63 62 60 67 67 68 70 72 72 70 68 67 65 63 62 60 67 67 72 70 63)
NLB147976_01,1,0,(67 71 71 71 69 67 69 71 72 74 74 72 71 76 74 73 74 76 74 72 71 69 67 71 71 69 67 76 74 73 74 76 74 72 71 69 67 71 71 69 67)
NLB147977_01,3,0,(64 64 66 64 61 64 64 64 68 64 61 64 64 66 64 64 59 62 61 64 61 62 64 61 62 64 66 62 59 62 61 59 61 62 59 62 66 64 62 61 64 66 64 62 61 59 61 62 64 69 68 66 64 62 61 64 59 64 57)
NLB147979_01,0,0,(67 65 64 67 65 64 65 67 72 71 69 69 67 64 60 60 64 67 67 67 69 71 74 72 71 69 67 67 69 71 72 71 69 69 67 65 64 62 69 67 65 64 67 67 60 64 67 72 71 69 67 65 62 60)
NLB147980_01,1,0,(67 67 66 64 62 60 59 60 64 62 60 59 57 64 66 67 66 64 66 67 69 71 69 67 66 64 66 62 66 67 66 64 62 60 59 60 64 62 60 59 57 64 66 67 66 64 66 67 69 71 69 67 66 64 66 62)
NLB147982_01,1,0,(62 62 67 66 67 62 60 59 59 60 62 64 62 59 62 62 66 64 66 69 71 69 69 67 66 64 62)
NLB147983_01,2,0,(67 66 64 66 67 69 67 66 69 69 69 71 74 71 69 71 71 74 69 71 69 67 66 69 69 69 71 64 66 67 69 66 71 71 74 69 71 69 67 66 69 69 69 71 64 66 67 69 62)
NLB147984_01,0,9,(64 64 62 64 65 67 67 67 67 67 67 60 62 64 64 64 62 64 65 67 65 64 62 62 60 62 64 60 59 60 62 64 60 62 64 60 59 57)
NLB147987_01,1,0,(69 69 69 71 69 67 67 71 69 69 69 71 69 67 67 67)
NLB147988_01,0,0,(72 69 71 72 76 74 72 74 76 74 72 74 76 77 79 77 76 74 74 74 74 71 74 74 74 74 72 71 72 76 74 72 72 76 76 74 72 72 71 72 74 69 67 67 72 71 69 67 72 74 76 74 72 74 72 67 72 74 76 77 79 77 76 74 74 74 67 71 74 74 74 72 71 72 74 76 74 72 72 74 76 76 74 72 72 74 72 74 69 67)
NLB147989_01,1,0,(62 67 67 62 67 71 69 67 62 67 69 71 69 67 69 69 69 62 67 69 71 69 72 71 69 67 71 69 67 62 67 71 69 67 67 66 67 67 69 64 62 62 67 69 71 69 72 71 69 67 71 69 67 62 67 71 69 67 67 66 67 67 69 64 62)
NLB147990_01,-2,0,(65 65 63 67 63 63 62 65 62 62 60 63 67 67 65 65 65 67 69 72 70 69 70 65 69 67 67 65 62 63 67 65 62)
NLB147991_01,3,0,(73 73 69 69 71 73 74 74 76 74 73 71 73 73 69 69 71 73 74 74 73 71 74 73 71 69 69 71 73 74 74 73 71 71 73 74 73 71 69 71 69 69 67 66 71 74 73 71 70 71 71 76 74 73 71 69 73 74 73 71 70 71 73 76 74 73 71 70)
NLB147993_01,-2,9,(70 67 69 70 72 74 74 74 74 72 74 75 77 74 74 74 72 74 75 77 74 77 77 75 74 72 74 75 74 72 72 74 75 74 72 70 69 70 72 74 72 72 74 75 74 72 70 74 74 75 74 72 72 77 77 75 74 72 74 74 74 67)
NLB147998_01,1,0,(67 69 71 72 74 76 74 71 74 73 74 76 74 69 67 71 74 76 74 74 72 71 69 71 72 74 74 72 71 69 71 72 74 67 71 74 74 72 71 69 69 67)
NLB148001_01,0,9,(74 71 71 72 74 76 74 73 74 71 74 76 74 72 71 72 72 74 76 76 79 77 74 77 76 74 72 76 74 76 77 79 76 72 74 76 74 76 74)
NLB148002_01,1,0,(62 67 69 71 69 67 66 64 66 67 69 71 72 71 69 74 72 71 69 66 67 66 64 72 71 69 67)
NLB148006_01,1,9,(71 69 67 71 72 71 76 76 74 72 71 71 69 67 71 72 71 76 76 74 72 71 74 72 71 72 71 69 67 69 72 71 67 69 74 72 71 72 71 69 67 69 72 71 67 69)
NLB148008_01,0,0,(67 72 67 69 67 67 65 69 74 67 69 67 64 67 67 76 76 74 72 69 69 72 71 69 67 65 64 67 67 76 76 74 72 77 77 69 67 67 76 74 72)
NLB148009_01,-1,0,(69 69 69 69 69 67 65 72 72 72 72 72 77 77 77 72 69 65 72 69 69 69 69 69 67 65 72 72 72 72 77 76 74 72 74 69 71 72 72 74 73 74 67 66 67 70 69 70 64 64 65 67 69 70 72 74 67 60 69 69 69 69 70 72 74 74 74 77 74 72 70 69 67 62 64 65)
NLB148010_01,2,0,(66 64 62 71 69 62 66 64 66 67 69 71 69 67 66 64 69 67 66 76 74 73 71 74 73 71 69 71 69 64 62)
NLB148011_01,-2,9,(70 70 67 70 74 72 72 71 70 69 67 70 72 69 67 70 70 67 70 74 72 72 71 70 69 67 70 72 69 67 72 74 74 69 72 70 70 69 70 72 67 70 69 67 67 65 70 69 67 70 72 69 67)
NLB148135_01,1,0,(62 67 67 69 71 72 74 72 71 69 67 66 64 66 67 66 64 62 62 67 71 69 71 72 74 72 71 69 67 66 64 66 67 66 67 69 71 69 67 71 72 74 74 76 74 72 71 69 71 76 74 74 76 74 72 71 72 71 69 67 69 67 66 64 66 67 66 64 62 67 71 69 69 71 69 67 69 69 72 71 69 67 69 69 62 62 67 66 64 66 67 66 67 69 71 69 67)
NLB148141_01,-1,9,(69 67 67 69 71 72 74 72 71 69 67 69 67 70 69 67 65 64 65 64 62 64 65 67 69 69 69 62 60 65 67 69 69 67 70 69 67 65 64 62 64 65 67 69 64 65 65 62)
NLB148147_01,-2,0,(62 60 58 62 60 58 65 63 62 60 58 62 63 65 65 67 65 63 62 60 65 65 67 65 67 69 69 70 67 65 63 62 65 67 63 62 60 57 60 58)
NLB148150_01,0,0,(64 62 60 64 62 60 62 65 64 62 60 60 64 67 67 69 67 65 64 62 62 64 65 67 69 67 60 62 65 64 67 60 62 65 62 67 64 60 59 60 57 59 60)
NLB148151_01,0,0,(55 60 62 64 67 69 67 65 64 65 69 67 65 64 62 64 67 67 65 67 62 62 55 60 62 64 69 67 62 64 60)
NLB148155_01,0,0,(64 65 67 65 64 64 62 62 64 65 62 69 67 64 65 67 65 64 64 62 62 64 65 62 59 60)
NLB148157_01,0,0,(67 72 72 71 69 67 65 64 67 69 74 72 71 72 67 72 72 71 69 67 65 64 64 74 72 71 69 67 67 71 67 72 67 74 67 76 72 72 72 69 74 72 71 72)
NLB148168_08,-1,0,(65 65 65 65 65 65 65 64 65 67 69 69 69 69 67 65 65 64 64 65 69 67 67 65 65 69 69 69 67 65 65 65 65 65 65 64 65 67 69 70 70 70 69 67 65 64 65)
NLB148172_01,2,0,(69 74 74 79 78 76 75 76 74 79 78 76 78 74 76 73 74 69 74 74 79 78 76 75 76 74 79 78 76 78 74 76 73 74 74 71 73 74 76 76 74 73 71 69 74 74 76 76 74 73 71 69 74 74 76 78 76 76 74 79 78 76 74 73 74)
NLB148179_01,-2,0,(65 65 70 67 69 72 65 67 65 67 65 65 63 63 63 63 67 69 67 65 65 65 65 65 65 65 70 70 72 72 74 75 75 74 72 70 74 72 69 70 75 74 72 70 70 72 72 74 75 75 74 72 70 74 72 69 70)
NLB148180_01,-2,0,(65 70 62 63 62 60 69 72 70 69 67 65 65 70 74 72 70 67 67 65 70 72 74 70 65 70 70 70 70 70 69 67 69 69 69 69 65 67 67 69 70 69 67 67 65 65 65 65 70 62 63 62 60 69 72 70 69 67 65 65 70 74 72 70 67 67 65 70 72 74 70 65 70 74 72 70 67 67 65 70 72 74 70)
NLB148183_01,0,0,(64 65 67 67 67 65 67 65 64 64 65 69 67 65 64 62 60 60 62 64 69 67 65 64 62 60 67 69 69 71 71 72 72 71 69 69 67 67 65 64 67 69 69 71 71 72 72 71 69 65 64 62 60)
NLB148185_01,1,0,(62 62 62 62 62 64 66 67 64 62 62 62 64 62 64 66 67 64 62 64 66 67 69 67 64 62 67 67 67 64 64 60 60 62 64 64 60 55 55 55 59 59 60 65 64 62 64 60)
NLB148193_01,2,0,(67 67 66 64 62 74 73 71 69 67 69 71 73 74 73 71 69 71 73 71 69 68 69 69 71 69 71 73 74 69 69 74 73 71 69 67 66 67 69 71 69 67 66 64 69 62 69 71 71 69 67 66 64 64 57 62 66 69 71 69 71 69 67 66 64 66 62)
NLB148198_01,1,0,(62 62 67 67 62 66 67 67 62 62 69 69 67 69 71 67 71 72 72 67 69 71 67 67 71 69 69 67 69 71 67 71 72 72 67 69 71 67 67 71 74 67 69 71 67)
NLB148225_01,-1,0,(72 72 72 72 70 69 67 65 65 69 69 69 64 65 64 69 67 69 70 72 70 69 67 69 69 67 67 67 67 69 71 72 70 72 74 72 70 72 72 67 72 70 69 67 69 70 72 67 69 67 65 64 69 69 65 67 69 70 72 70 69 67 67 65 69 67 72 72 71 72 67 69 72 74 72 70 69 67 72 70 69 67 65 69 67 65 64 62 64 65)
NLB148239_01,-1,0,(70 70 69 67 67 66 67 70 72 74 74 74 72 70 77 77 70 74 72 70 70 72 74 72 70 69 67 65 62 67 69 70 72 69 67)
NLB148240_01,1,0,(71 71 69 67 69 71 72 74 71 72 74 76 76 74 72 71 71 71 69 67 69 71 72 74 71 71 74 76 76 74 72 71 76 76 76 74 67 72 71 69 69 71 71 64 64 69 67 66 64)
NLB148345_01,1,0,(62 62 67 67 66 67 69 71 71 71 69 67 71 69 67 62 67 67 66 67 69 71 71 71 69 67 71 69 69 67)
NLB148347_01,-2,0,(74 74 74 72 70 74 72 70 74 74 74 72 70 74 72 70 74 74 74 72 70 72 74 72 70 70 72 74 74 72 70 74 72 72 70)
NLB148528_01,-2,0,(70 70 70 70 74 72 70 70 65 72 72 72 72 72 72 72 74 74 72 70 70 70 69 67 65 70 70 70 69 67 65 70 72 74 75 77 77 77 75 74 65 70 70 72 72 74 74 75 75 74 72 70 70 70 69 69 69 69 69 69 72 72 72 72 70 69 70 65 65 65 67 69 70 72 74 75 75 74 72 70)
NLB148535_01,1,0,(62 67 71 69 67 66 67 69 71 71 71 71 71 72 72 72 72 71 62 67 71 69 67 66 67 69 71 71 71 71 71 72 72 72 72 71 62 67 71 71 71 72 71 69 67 67 67 67 67 66 67 69 67 66 64 62 62 67 71 71 71 72 71 69 67 69 67)
NLB148546_01,1,0,(69 71 72 74 72 71 72 74 71 69 71 72 74 72 71 72 74 71 71 74 74 74 76 74 72 71 71 71 71 74 74 72 71 69 71 74 74 74 76 74 72 71 74 74 72 72 71 71 71 69 69 67)
NLB148554_01,-1,0,(72 74 72 69 69 72 72 74 72 69 67 69 72 70 70 72 74 74 72 72 74 72 69 69 72 72 74 72 65 67 69 70 72 72 76 74 72 70 69 65 67 69 70 72 72 76 74 70 67 65)
NLB148576_01,-1,0,(60 65 65 69 69 72 72 69 72 70 69 67 65 69 72 72 72 72 70 70 70 69 69 72 67 67 67 72 70 69 67 65)
NLB148577_01,3,0,(73 76 74 74 73 69 71 73 69 73 76 74 74 73 69 71 73 69 69 69 74 74 73 73 71 71 69 69 69 68 69 71 68 64 64 64 74 74 73 73 71 71 73 74 76 74 73 74 76 69 71 69)
NLB148917_01,-1,0,(65 69 72 72 72 72 69 65 69 72 72 72 72 69 65 65 69 72 72 72 72 74 76 77 76 76 74 74 72 72 72 77 79 77 72 74 74 70 72 74 72 72 69 65 74 72 74 72 72 70 69 70 72 74 76 77 79 77 72 74 72 67 69 70 74 74 72 65 74 74 72 74 72 70 69 67 65)
NLB148922_01,1,0,(62 67 67 67 71 67 71 74 76 76 74 74 72 72 72 74 72 71 69 71 72 72 72 76 74 72 71 72 74 72 72 71 76 74 74 72 72 71 69 71 72 72 72 76 74 76 71 72 74 72 72 71 76 74 74 72 69 67)
NLB148956_01,1,0,(62 67 71 70 71 67 62 67 71 69 71 67 62 67 66 69 76 74 72 71 62 67 71 70 71 67 62 67 71 70 71 67 62 67 66 69 76 74 72 69 67 71 74 74 74 74 72 71 74 73 73 69 71 72 72 72 69 71 72 74 71 74 74 74 72 71 71 69 67 69 72 76 76 74 78 76 74 72 69 67)
NLB148959_01,1,0,(62 71 71 71 69 71 71 72 74 74 74 71 72 74 71 74 76 76 72 72 76 79 78 76 74 71 74 74 74 72 71 72 76 76 74 78 76 74 72 69 67 74 76 76 72 72 76 79 78 76 74 71 74 74 74 72 71 72 76 76 74 78 76 74 72 69 67)
NLB148963_01,2,0,(62 66 64 66 62 69 69 67 64 66 62 62 66 64 66 62 69 69 67 64 66 62 69 69 69 71 73 74 74 71 73 74 76 68 69 69 69 71 73 74 74 73 73 71 69 71 69 69 69 69 71 69 71 69 67 66 67 69 66 64 66 64 73 74 73 71 69 67 66 64 69 61 62)
NLB148967_01,2,0,(62 66 64 66 62 69 69 67 64 66 62 62 66 64 66 62 69 69 67 64 66 62 69 69 69 71 73 74 74 71 73 74 76 68 69 69 69 71 73 74 74 73 73 71 69 71 69 69 69 69 71 69 71 69 67 66 67 69 66 64 66 64 73 74 73 71 69 67 66 64 69 61 62)
NLB148976_01,1,0,(62 67 71 74 74 74 76 74 74 72 71 74 72 71 71 71 69 67 69 67 62 67 71 74 74 74 74 76 74 74 72 71 74 72 71 74 71 69 67 69 67 71 69 67 67 69 71 71 69 69 71 72 74 74 72 69 72 71 71 67 67 71 71 69 71 72 69 69 71 72 74 71 74 72 69 72 71 71 71 72 74 79 71 74 72 69 67)
NLB149150_01,1,0,(62 67 69 71 67 69 71 74 72 69 67 62 72 71 69 67 66 66 67 69 62 69 71 73 74 72 71 69 71 69 72 69 71 67 62 67 71 69 67 69 71 73 74 72 71 69 71 69 72 69 71 67 62 67 71 69 67)
NLB149183_01,-2,0,(65 65 65 67 67 67 65 67 69 70 70 70 69 70 72 72 72 72 70 74 72 65 65 65 67 67 67 65 67 69 70 70 70 69 70 72 72 72 72 70 74 72 69 70 72 72 72 72 70 72 74 72 67 69 70 69 70 74 74 67 69 70 69 70 74 74 74 67 69 70 69 70 72 72 72 72 70 72 74 72 67 69 70 69 70 74 74 67 69 70 69 70 74 74 74 67 69 70)
NLB149186_01,-1,0,(60 65 65 65 69 72 72 74 74 70 74 72 69 60 65 65 65 69 72 72 74 74 70 74 72 69 69 69 69 67 65 72 72 74 74 70 67 72 65)
NLB149269_01,0,9,(69 71 72 76 72 71 69 64 69 71 72 72 74 74 76 69 71 72 76 72 71 69 64 69 71 72 72 74 72 74 76 72 71 69 72 71 69 76 71 72 71 69 72 71 69 76 77 76 76 69 77 76 76 74 69 71 72 72 74 74 76 77 76 76 69 79 76 77 76 74 72 72 71 76 76 74 76 69 69 69 69 69 71 73 71 68 64 69 69 73 71 69 64 74 73 71 71 69 68 68 66 66 64 66 68 73 76 74 71 68 66 64 71 73 69 74 73 71 71 69 68 68 66 66 64 66 68 73 76 74 71 68 66 64 71 73 69)
NLB149781_01,1,0,(62 67 69 67 67 74 71 69 67 76 74 72 71 71 69 67 69 62 67 69 67 67 74 71 69 67 76 74 72 71 71 69 67 69 69 69 69 69 69 71 72 71 69 67 76 74 72 71 71 69 67 66 67 69 62 62 67 71 72 74 71 69 67)
NLB149802_01,-4,0,(63 68 68 67 67 65 65 63 63 65 61 60 61 63 63 63 68 68 68 67 68 70 70 70 68 67 67 65 67 65 63 63 63 70 63 68 67 68 70 63 70 67 68 70 72 70 75 68 68 68 67 68 65 65 65 70 70 70 68 67 65 63 63 72 72 72 70 72 68 68 68 70 70 67 65 67 68)
NLB149827_01,1,0,(67 67 67 67 66 64 62 67 67 66 67 69 69 69 69 69 71 72 71 69 67 66 62 64 66 67 67 71 71 71 71 71 72 72 69 69 69 69 69 69 74 74 74 74 72 72 72 72 71 71 71 69 67 69 71 67)
NLB149846_01,2,0,(69 69 66 71 71 71 73 74 69 69 69 67 66 64 64 64 66 67 66 69 66 62 62 66 66 64 69 66 62 62 66 66 64 69 69 71 73 73 73 71 73 74 69 69 67 66 64 64 64 66 67 66 69 69 66 62 74 74 71 71 69 71 69 69 67 64 64 62)
NLB149872_01,1,0,(67 69 71 71 71 72 74 71 71 72 74 71 67 69 71 71 71 72 74 71 71 72 74 71 69 71 72 72 72 72 74 72 72 71 69 71 72 72 72 72 74 72 71 62 67 67 71 74 71 69 74 72 69 67)
NLB149889_01,1,0,(62 62 67 66 67 69 71 67 72 72 71 69 69 71 72 74 72 71 69 71 72 74 72 71 69 67 66 72 71 69 67)
NLB149890_01,-1,0,(65 69 70 72 74 72 71 72 70 69 67 69 67 65 67 65 64 65 70 69 67 69 67 65 67 65 64 65 60 70 69 67 69 67 65 67 65 64 74 72 65 69 70 72 74 72 71 72 70 69 67 69 67 65 67 65 64 65)
NLB149891_01,3,0,(69 68 69 64 66 68 69 64 64 66 68 69 71 73 74 66 68 69 71 71 71 71 73 71 69 66 71 68 64 71 71 71 71 73 71 69 66 71 68 64 69 68 69 64 66 68 69 64 64 66 68 69 71 73 74 66 68 69)
NLB149892_01,1,0,(67 67 71 74 76 74 73 74 72 71 69 71 67 67 69 67 66 67 72 71 69 71 67 67 72 71 69 71 72 71 69 71 67 67 72 71 69 67)
NLB149893_01,0,0,(67 69 71 72 64 67 59 60 60 62 64 65 62 64 60 64 62 62 67 67 65 64 64 62 67 65 62 60 60 62 64 62 67 67 71 71 69 69 67 67 69 71 72 67 74 67 76 74 72 71 69 74 72 71 72)
NLB149952_01,0,0,(67 67 69 67 67 69 67 67 67 69 67 67 64 64 62 64 67 65 65 65 65 64 62 62 62)
NLB149954_01,1,0,(67 69 71 71 71 71 71 69 69 69 71 72 72 74 69 71 67 69 71 71 71 71 71 69 69 69 71 72 72 74 69 71 74 72 71 71 71 72 74 76 76 76 78 76 74 71 72 69 71 67 69 71 71 71 69 71 72 72 72 71 72 74 74 76 74 72 71 69 74 74 72 71 71 71 79 78 76 76 76 78 76 74 72 71 72 71 69 67)
NLB149975_01,0,0,(67 64 69 67 67 64 67 67 69 69 69 67 67 64 65 65 65 65 62 65 65 65 69 67 65 65 64 62 62 60)
NLB150008_01,1,0,(62 71 71 71 71 74 72 69 69 69 69 71 67 62 71 71 71 71 74 72 71 71 69 69 67)
NLB150017_01,3,0,(64 64 64 68 64 66 64 63 64 59 59 64 64 64 68 64 66 64 63 64 64 68 71 71 69 69 66 68 69 73 71 71 64 64 64 68 68 69 68 66 64)
NLB150028_01,-3,0,(70 67 67 67 70 68 67 65 65 63 65 67 65 63 65 67 67 67 67 70 70 70 65 65 67 65 63 63 63)
NLB150040_01,-1,0,(60 65 69 67 65 64 62 60 60 62 62 64 64 65 69 67 69 67 65 64 65 67 69 67 65 64 62 60 69 70 70 70 70 69 69 69 69 67 67 67 67 72 72 70 70 70 70 69 69 69 70 69 65 67 64 65)
NLB150049_01,-1,0,(69 70 72 69 69 69 67 67 69 70 67 74 72 69 70 72 69 69 69 67 67 69 70 67 64 65)
NLB150064_01,1,0,(67 69 71 71 72 74 71 71 72 74 71 71 69 69 67 67 69 71 71 72 74 71 71 72 74 71 71 69 69 67 67 67 76 76 76 74 76 74 72 76 74 72 71 67 67 76 76 76 74 76 74 72 71 72 69 67)
NLB150077_01,-1,0,(60 69 67 65 67 69 70 74 72 74 72 72 67 70 69 65 69 69 67 65 67 69 70 74 72 74 72 72 67 70 69 65)
NLB150098_01,2,0,(62 66 69 69 74 73 71 69 69 71 69 69 67 64 66 67 66 64 62 66 69 69 74 73 71 69 71 73 74 67 66 64 62)
NLB150099_01,-2,0,(65 65 62 69 62 62 60 60 62 63 67 65 60 63 62 65 70 70 70 69 67 65 63 62 65 67 72 70 69 67 65 72 69 70)
NLB150115_01,1,0,(67 67 71 69 67 62 67 67 67 71 69 67 62 72 72 72 72 71 71 71 69 67 69 71 69 67)
NLB150121_01,2,0,(66 66 66 64 62 62 66 64 66 67 69 67 67 69 71 71 71 69 67 66 64 62)
NLB150132_01,1,0,(67 67 69 71 69 67 67 62 67 67 69 71 69 67 67 62 67 69 71 71 69 67 67 62 62 67 67 69 71 69 67 67 62 67 66 67 62 71 69 71 67 69 71 69 62 64 66 69 69 67)
NLB150137_01,1,0,(67 67 69 71 71 69 67 62 67 67 69 71 69 67 62 71 67 67 62 71 67 67 62 67 69 71 71 69 67 67 67 62 72 72 72 72 71 71 71 71 69 71 72 66 69 67 67)
NLB150139_01,0,0,(64 65 67 67 67 69 67 67 67 65 65 65 65 65 65 65 67 65 65 64 64 64 67 67 67 67 72 71 71 69 67 74 72 71 69 67 69 71 72 72 76 76 72)
NLB150146_01,0,9,(69 76 76 74 72 71 71 74 76 69 69 76 76 74 72 71 69 69 76 76 74 72 71 71 74 76 69 69 76 76 74 72 71 69 69 71 72 71 69 68 64 69 68 69 71 72 71 72 74 76 76 76 74 72 71 69 69 71 72 71 69 68 64 64 69 68 69 71 72 71 72 74 76 76 76 76 74 72 71 69)
NLB150157_01,-1,9,(65 64 62 65 64 62 65 65 67 67 69 65 67 69 70 69 69 67 67 65 64 62)
NLB150164_01,3,0,(69 73 71 69 68 66 68 66 64 66 68 69 73 73 71 69 69 68 66 64 71 71 71 71 73 73 73 73 73 69 71 71 71 69 71 73 69 69 73 69 69 73 69 69 71 71 71 71 71 71 69 69 68 68 66 66 64 64 64 71 71 71 71 68 64 69)
NLB150167_01,1,0,(67 71 74 74 73 74 74 73 74 71 67 71 69 72 62 64 67 67 71 74 71 69 72 62 64 66 67 67 71 74 74 73 74 74 73 74 71 67 71 69 72 62 64 66 67 71 74 71 69 72 62 64 66 67 67 69 69 71 71 72 71 69 67 69 69 71 71 72 71 69 67 71 74 74 73 74 74 73 74 71 67 71 69 72 62 64 66 67 71 74 71 69 72 62 64 66 67)
NLB150170_01,4,0,(59 64 59 64 59 64 68 71 68 66 64 63 61 59 59 59 61 63 64 59 59 71 69 68 69 66 66 66 68 69 69 69 69 68 66 71 71 66 68 69 68 66 64)
NLB150172_01,4,0,(59 64 59 64 59 64 68 71 68 66 64 63 61 59 59 59 61 63 64 59 59 71 69 68 69 66 66 66 68 69 69 69 69 68 68 71 71 66 68 69 68 66 64)
NLB150180_01,1,0,(62 67 69 71 72 71 69 67 67 67 62 62 62 67 62 67 69 71 72 71 69 67)
NLB150183_01,-3,0,(58 63 63 62 62 60 60 58 58 60 60 62 62 63 58 63 63 62 62 60 60 58 58 60 60 62 62 62 62 63 58 63 63 63 62 63 60 60 60 65 65 65 63 62 60 58 58 67 67 67 67 67 63 63 63 63 63 65 63 62 60 62 63 63 67 63 63 63 63 65 63 62 60 62 63)
NLB150189_01,-1,0,(65 64 65 60 65 64 65 60 65 64 65 67 67 64 62 60 58 57 58 60 60 60 60 65 65 65 67 69 69 69 67 65)
NLB150216_01,0,0,(67 69 67 64 64 67 69 67 64 67 67 65 62 67 67 64 67 69 67 64 67 69 67 64 67 67 65 62 67 67 64)
