uid,event,ioi,period,pulses
3d17fd3e207fe9c6-2,26,1,20,10
3d17fd3e207fe9c6-2,27,1,20,10
3d17fd3e207fe9c6-2,28,1,20,10
28cec1ff9e93b68f-0,0,3,16,4
28cec1ff9e93b68f-0,1,1,16,4
28cec1ff9e93b68f-0,2,1,16,4
28cec1ff9e93b68f-0,3,1,16,4
28cec1ff9e93b68f-0,4,1,16,4
28cec1ff9e93b68f-0,5,1,16,4
28cec1ff9e93b68f-0,6,3,16,4
28cec1ff9e93b68f-0,7,1,16,4
28cec1ff9e93b68f-0,8,1,16,4
28cec1ff9e93b68f-0,9,1,16,4
28cec1ff9e93b68f-0,10,1,16,4
28cec1ff9e93b68f-0,11,1,16,4
28cec1ff9e93b68f-0,12,3,16,4
28cec1ff9e93b68f-0,13,1,16,4
28cec1ff9e93b68f-0,14,1,16,4
28cec1ff9e93b68f-0,15,1,16,4
28cec1ff9e93b68f-0,16,1,16,4
28cec1ff9e93b68f-0,17,1,16,4
28cec1ff9e93b68f-0,18,1,16,4
28cec1ff9e93b68f-0,19,1,16,4
28cec1ff9e93b68f-0,20,1,16,4
28cec1ff9e93b68f-0,21,1,16,4
28cec1ff9e93b68f-0,22,1,16,4
28cec1ff9e93b68f-0,23,1,16,4
28cec1ff9e93b68f-0,24,2,16,4
28cec1ff9e93b68f-0,25,3,16,4
28cec1ff9e93b68f-0,26,1,16,4
28cec1ff9e93b68f-0,27,1,16,4
28cec1ff9e93b68f-0,28,1,16,4
25e8fa9a3730634e-0,0,2,16,8
25e8fa9a3730634e-0,1,4,16,8
25e8fa9a3730634e-0,2,2,16,8
25e8fa9a3730634e-0,3,2,16,8
25e8fa9a3730634e-0,4,1,16,8
25e8fa9a3730634e-0,5,1,16,8
25e8fa9a3730634e-0,6,4,16,8
25e8fa9a3730634e-0,7,2,16,8
25e8fa9a3730634e-0,8,4,16,8
25e8fa9a3730634e-0,9,2,16,8
25e8fa9a3730634e-0,10,2,16,8
25e8fa9a3730634e-0,11,1,16,8
25e8fa9a3730634e-0,12,1,16,8
25e8fa9a3730634e-0,13,4,16,8
25e8fa9a3730634e-0,14,3,16,8
25e8fa9a3730634e-0,15,1,16,8
25e8fa9a3730634e-0,16,3,16,8
25e8fa9a3730634e-0,17,1,16,8
25e8fa9a3730634e-0,18,3,16,8
25e8fa9a3730634e-0,19,1,16,8
25e8fa9a3730634e-0,20,3,16,8
25e8fa9a3730634e-0,21,1,16,8
25e8fa9a3730634e-0,22,16,16,8
25e8fa9a3730634e-0,23,3,16,8
25e8fa9a3730634e-0,24,1,16,8
25e8fa9a3730634e-0,25,3,16,8
25e8fa9a3730634e-0,26,1,16,8
25e8fa9a3730634e-0,27,3,16,8
25e8fa9a3730634e-0,28,1,16,8
3ccf933ea2061ca6-0,0,4,18,9
3ccf933ea2061ca6-0,1,4,18,9
3ccf933ea2061ca6-0,2,2,18,9
3ccf933ea2061ca6-0,3,2,18,9
3ccf933ea2061ca6-0,4,2,18,9
3ccf933ea2061ca6-0,5,4,18,9
3ccf933ea2061ca6-0,6,2,18,9
3ccf933ea2061ca6-0,7,2,18,9
3ccf933ea2061ca6-0,8,2,18,9
3ccf933ea2061ca6-0,9,2,18,9
3ccf933ea2061ca6-0,10,2,18,9
3ccf933ea2061ca6-0,11,4,18,9
3ccf933ea2061ca6-0,12,4,18,9
3ccf933ea2061ca6-0,13,2,18,9
3ccf933ea2061ca6-0,14,2,18,9
3ccf933ea2061ca6-0,15,2,18,9
3ccf933ea2061ca6-0,16,2,18,9
3ccf933ea2061ca6-0,17,2,18,9
3ccf933ea2061ca6-0,18,8,18,9
3ccf933ea2061ca6-0,19,4,18,9
3ccf933ea2061ca6-0,20,4,18,9
3ccf933ea2061ca6-0,21,2,18,9
3ccf933ea2061ca6-0,22,2,18,9
3ccf933ea2061ca6-0,23,2,18,9
3ccf933ea2061ca6-0,24,4,18,9
3ccf933ea2061ca6-0,25,2,18,9
3ccf933ea2061ca6-0,26,2,18,9
3ccf933ea2061ca6-0,27,2,18,9
3ccf933ea2061ca6-0,28,2,18,9
73e58db4ecc65c0b-0,0,2,16,4
73e58db4ecc65c0b-0,1,1,16,4
73e58db4ecc65c0b-0,2,1,16,4
73e58db4ecc65c0b-0,3,2,16,4
73e58db4ecc65c0b-0,4,1,16,4
73e58db4ecc65c0b-0,5,1,16,4
73e58db4ecc65c0b-0,6,2,16,4
73e58db4ecc65c0b-0,7,1,16,4
73e58db4ecc65c0b-0,8,1,16,4
73e58db4ecc65c0b-0,9,2,16,4
73e58db4ecc65c0b-0,10,1,16,4
73e58db4ecc65c0b-0,11,1,16,4
73e58db4ecc65c0b-0,12,2,16,4
73e58db4ecc65c0b-0,13,1,16,4
73e58db4ecc65c0b-0,14,1,16,4
73e58db4ecc65c0b-0,15,2,16,4
73e58db4ecc65c0b-0,16,1,16,4
73e58db4ecc65c0b-0,17,1,16,4
73e58db4ecc65c0b-0,18,2,16,4
73e58db4ecc65c0b-0,19,1,16,4
73e58db4ecc65c0b-0,20,1,16,4
73e58db4ecc65c0b-0,21,2,16,4
73e58db4ecc65c0b-0,22,1,16,4
73e58db4ecc65c0b-0,23,1,16,4
73e58db4ecc65c0b-0,24,2,16,4
73e58db4ecc65c0b-0,25,1,16,4
73e58db4ecc65c0b-0,26,1,16,4
73e58db4ecc65c0b-0,27,2,16,4
73e58db4ecc65c0b-0,28,1,16,4
b0d646b561a7c122-3,0,4,20,10
b0d646b561a7c122-3,1,2,20,10
b0d646b561a7c122-3,2,3,20,10
b0d646b561a7c122-3,3,1,20,10
b0d646b561a7c122-3,4,2,20,10
b0d646b561a7c122-3,5,2,20,10
b0d646b561a7c122-3,6,2,20,10
b0d646b561a7c122-3,7,2,20,10
b0d646b561a7c122-3,8,2,20,10
b0d646b561a7c122-3,9,1,20,10
b0d646b561a7c122-3,10,1,20,10
b0d646b561a7c122-3,11,1,20,10
b0d646b561a7c122-3,12,1,20,10
b0d646b561a7c122-3,13,1,20,10
b0d646b561a7c122-3,14,1,20,10
b0d646b561a7c122-3,15,1,20,10
b0d646b561a7c122-3,16,1,20,10
b0d646b561a7c122-3,17,1,20,10
b0d646b561a7c122-3,18,1,20,10
b0d646b561a7c122-3,19,2,20,10
b0d646b561a7c122-3,20,1,20,10
b0d646b561a7c122-3,21,1,20,10
b0d646b561a7c122-3,22,1,20,10
b0d646b561a7c122-3,23,1,20,10
b0d646b561a7c122-3,24,2,20,10
b0d646b561a7c122-3,25,2,20,10
b0d646b561a7c122-3,26,4,20,10
b0d646b561a7c122-3,27,2,20,10
b0d646b561a7c122-3,28,3,20,10
6e5fe726cb49a51f-0,0,1,16,8
6e5fe726cb49a51f-0,1,1,16,8
6e5fe726cb49a51f-0,2,1,16,8
6e5fe726cb49a51f-0,3,1,16,8
6e5fe726cb49a51f-0,4,2,16,8
6e5fe726cb49a51f-0,5,2,16,8
6e5fe726cb49a51f-0,6,1,16,8
6e5fe726cb49a51f-0,7,1,16,8
6e5fe726cb49a51f-0,8,1,16,8
6e5fe726cb49a51f-0,9,1,16,8
6e5fe726cb49a51f-0,10,1,16,8
6e5fe726cb49a51f-0,11,1,16,8
6e5fe726cb49a51f-0,12,1,16,8
6e5fe726cb49a51f-0,13,1,16,8
6e5fe726cb49a51f-0,14,1,16,8
6e5fe726cb49a51f-0,15,1,16,8
6e5fe726cb49a51f-0,16,1,16,8
6e5fe726cb49a51f-0,17,1,16,8
6e5fe726cb49a51f-0,18,2,16,8
6e5fe726cb49a51f-0,19,2,16,8
6e5fe726cb49a51f-0,20,1,16,8
6e5fe726cb49a51f-0,21,1,16,8
6e5fe726cb49a51f-0,22,1,16,8
6e5fe726cb49a51f-0,23,1,16,8
6e5fe726cb49a51f-0,24,1,16,8
6e5fe726cb49a51f-0,25,1,16,8
6e5fe726cb49a51f-0,26,2,16,8
6e5fe726cb49a51f-0,27,1,16,8
6e5fe726cb49a51f-0,28,1,16,8
ac63bd232331a276-0,0,2,16,8
ac63bd232331a276-0,1,2,16,8
ac63bd232331a276-0,2,2,16,8
ac63bd232331a276-0,3,4,16,8
ac63bd232331a276-0,4,6,16,8
ac63bd232331a276-0,5,1,16,8
ac63bd232331a276-0,6,1,16,8
ac63bd232331a276-0,7,1,16,8
ac63bd232331a276-0,8,1,16,8
ac63bd232331a276-0,9,1,16,8
ac63bd232331a276-0,10,1,16,8
ac63bd232331a276-0,11,3,16,8
ac63bd232331a276-0,12,1,16,8
ac63bd232331a276-0,13,3,16,8
ac63bd232331a276-0,14,1,16,8
ac63bd232331a276-0,15,4,16,8
ac63bd232331a276-0,16,1,16,8
ac63bd232331a276-0,17,1,16,8
ac63bd232331a276-0,18,1,16,8
ac63bd232331a276-0,19,1,16,8
ac63bd232331a276-0,20,8,16,8
ac63bd232331a276-0,21,2,16,8
ac63bd232331a276-0,22,1,16,8
ac63bd232331a276-0,23,1,16,8
ac63bd232331a276-0,24,1,16,8
ac63bd232331a276-0,25,1,16,8
ac63bd232331a276-0,26,1,16,8
ac63bd232331a276-0,27,1,16,8
ac63bd232331a276-0,28,3,16,8
95fae509447fd3f9-0,0,4,18,9
95fae509447fd3f9-0,1,2,18,9
95fae509447fd3f9-0,2,2,18,9
95fae509447fd3f9-0,3,2,18,9
95fae509447fd3f9-0,4,2,18,9
95fae509447fd3f9-0,5,2,18,9
95fae509447fd3f9-0,6,2,18,9
95fae509447fd3f9-0,7,2,18,9
95fae509447fd3f9-0,8,3,18,9
95fae509447fd3f9-0,9,1,18,9
95fae509447fd3f9-0,10,2,18,9
95fae509447fd3f9-0,11,2,18,9
95fae509447fd3f9-0,12,2,18,9
95fae509447fd3f9-0,13,2,18,9
95fae509447fd3f9-0,14,6,18,9
95fae509447fd3f9-0,15,4,18,9
95fae509447fd3f9-0,16,2,18,9
95fae509447fd3f9-0,17,2,18,9
95fae509447fd3f9-0,18,2,18,9
95fae509447fd3f9-0,19,2,18,9
95fae509447fd3f9-0,20,1,18,9
95fae509447fd3f9-0,21,1,18,9
95fae509447fd3f9-0,22,1,18,9
95fae509447fd3f9-0,23,1,18,9
95fae509447fd3f9-0,24,1,18,9
95fae509447fd3f9-0,25,1,18,9
95fae509447fd3f9-0,26,6,18,9
95fae509447fd3f9-0,27,2,18,9
95fae509447fd3f9-0,28,2,18,9
d1b466252c1b3c2e-0,0,4,16,8
d1b466252c1b3c2e-0,1,2,16,8
d1b466252c1b3c2e-0,2,10,16,8
d1b466252c1b3c2e-0,3,4,16,8
d1b466252c1b3c2e-0,4,2,16,8
d1b466252c1b3c2e-0,5,10,16,8
d1b466252c1b3c2e-0,6,4,16,8
d1b466252c1b3c2e-0,7,2,16,8
d1b466252c1b3c2e-0,8,10,16,8
d1b466252c1b3c2e-0,9,4,16,8
d1b466252c1b3c2e-0,10,2,16,8
d1b466252c1b3c2e-0,11,10,16,8
d1b466252c1b3c2e-0,12,4,16,8
d1b466252c1b3c2e-0,13,2,16,8
d1b466252c1b3c2e-0,14,4,16,8
d1b466252c1b3c2e-0,15,4,16,8
d1b466252c1b3c2e-0,16,2,16,8
d1b466252c1b3c2e-0,17,16,16,8
d1b466252c1b3c2e-0,18,4,16,8
d1b466252c1b3c2e-0,19,2,16,8
d1b466252c1b3c2e-0,20,4,16,8
d1b466252c1b3c2e-0,21,2,16,8
d1b466252c1b3c2e-0,22,2,16,8
d1b466252c1b3c2e-0,23,2,16,8
d1b466252c1b3c2e-0,24,2,16,8
d1b466252c1b3c2e-0,25,2,16,8
d1b466252c1b3c2e-0,26,2,16,8
d1b466252c1b3c2e-0,27,2,16,8
d1b466252c1b3c2e-0,28,2,16,8
7c98f8cb06e8b50f-0,0,2,16,8
7c98f8cb06e8b50f-0,1,1,16,8
7c98f8cb06e8b50f-0,2,1,16,8
7c98f8cb06e8b50f-0,3,2,16,8
7c98f8cb06e8b50f-0,4,2,16,8
7c98f8cb06e8b50f-0,5,2,16,8
7c98f8cb06e8b50f-0,6,6,16,8
7c98f8cb06e8b50f-0,7,1,16,8
7c98f8cb06e8b50f-0,8,1,16,8
7c98f8cb06e8b50f-0,9,1,16,8
7c98f8cb06e8b50f-0,10,1,16,8
7c98f8cb06e8b50f-0,11,1,16,8
7c98f8cb06e8b50f-0,12,1,16,8
7c98f8cb06e8b50f-0,13,3,16,8
7c98f8cb06e8b50f-0,14,1,16,8
7c98f8cb06e8b50f-0,15,6,16,8
7c98f8cb06e8b50f-0,16,4,16,8
7c98f8cb06e8b50f-0,17,1,16,8
7c98f8cb06e8b50f-0,18,1,16,8
7c98f8cb06e8b50f-0,19,2,16,8
7c98f8cb06e8b50f-0,20,2,16,8
7c98f8cb06e8b50f-0,21,2,16,8
7c98f8cb06e8b50f-0,22,2,16,8
7c98f8cb06e8b50f-0,23,2,16,8
7c98f8cb06e8b50f-0,24,1,16,8
7c98f8cb06e8b50f-0,25,1,16,8
7c98f8cb06e8b50f-0,26,2,16,8
7c98f8cb06e8b50f-0,27,2,16,8
7c98f8cb06e8b50f-0,28,10,16,8
c893bfe70b9f1e99-0,0,12,18,9
c893bfe70b9f1e99-0,1,2,18,9
c893bfe70b9f1e99-0,2,2,18,9
c893bfe70b9f1e99-0,3,2,18,9
c893bfe70b9f1e99-0,4,3,18,9
c893bfe70b9f1e99-0,5,1,18,9
c893bfe70b9f1e99-0,6,1,18,9
c893bfe70b9f1e99-0,7,1,18,9
c893bfe70b9f1e99-0,8,1,18,9
c893bfe70b9f1e99-0,9,1,18,9
c893bfe70b9f1e99-0,10,4,18,9
c893bfe70b9f1e99-0,11,1,18,9
c893bfe70b9f1e99-0,12,1,18,9
c893bfe70b9f1e99-0,13,1,18,9
c893bfe70b9f1e99-0,14,1,18,9
c893bfe70b9f1e99-0,15,1,18,9
c893bfe70b9f1e99-0,16,1,18,9
c893bfe70b9f1e99-0,17,12,18,9
c893bfe70b9f1e99-0,18,2,18,9
c893bfe70b9f1e99-0,19,2,18,9
c893bfe70b9f1e99-0,20,2,18,9
c893bfe70b9f1e99-0,21,3,18,9
c893bfe70b9f1e99-0,22,1,18,9
c893bfe70b9f1e99-0,23,1,18,9
c893bfe70b9f1e99-0,24,1,18,9
c893bfe70b9f1e99-0,25,1,18,9
c893bfe70b9f1e99-0,26,1,18,9
c893bfe70b9f1e99-0,27,4,18,9
c893bfe70b9f1e99-0,28,2,18,9
e0d88b638ddb8a5c-0,0,2,16,8
e0d88b638ddb8a5c-0,1,4,16,8
e0d88b638ddb8a5c-0,2,1,16,8
e0d88b638ddb8a5c-0,3,1,16,8
e0d88b638ddb8a5c-0,4,4,16,8
e0d88b638ddb8a5c-0,5,4,16,8
e0d88b638ddb8a5c-0,6,2,16,8
e0d88b638ddb8a5c-0,7,4,16,8
e0d88b638ddb8a5c-0,8,2,16,8
e0d88b638ddb8a5c-0,9,1,16,8
e0d88b638ddb8a5c-0,10,1,16,8
e0d88b638ddb8a5c-0,11,1,16,8
e0d88b638ddb8a5c-0,12,1,16,8
e0d88b638ddb8a5c-0,13,4,16,8
e0d88b638ddb8a5c-0,14,2,16,8
e0d88b638ddb8a5c-0,15,4,16,8
e0d88b638ddb8a5c-0,16,1,16,8
e0d88b638ddb8a5c-0,17,1,16,8
e0d88b638ddb8a5c-0,18,2,16,8
e0d88b638ddb8a5c-0,19,2,16,8
e0d88b638ddb8a5c-0,20,2,16,8
e0d88b638ddb8a5c-0,21,1,16,8
e0d88b638ddb8a5c-0,22,1,16,8
e0d88b638ddb8a5c-0,23,2,16,8
e0d88b638ddb8a5c-0,24,2,16,8
e0d88b638ddb8a5c-0,25,2,16,8
e0d88b638ddb8a5c-0,26,2,16,8
e0d88b638ddb8a5c-0,27,8,16,8
e0d88b638ddb8a5c-0,28,2,16,8
ec5f05e973e27caa-0,0,2,18,9
ec5f05e973e27caa-0,1,2,18,9
ec5f05e973e27caa-0,2,2,18,9
ec5f05e973e27caa-0,3,2,18,9
ec5f05e973e27caa-0,4,2,18,9
ec5f05e973e27caa-0,5,2,18,9
ec5f05e973e27caa-0,6,2,18,9
ec5f05e973e27caa-0,7,2,18,9
ec5f05e973e27caa-0,8,2,18,9
ec5f05e973e27caa-0,9,3,18,9
ec5f05e973e27caa-0,10,1,18,9
ec5f05e973e27caa-0,11,2,18,9
ec5f05e973e27caa-0,12,2,18,9
ec5f05e973e27caa-0,13,3,18,9
ec5f05e973e27caa-0,14,1,18,9
ec5f05e973e27caa-0,15,2,18,9
ec5f05e973e27caa-0,16,2,18,9
ec5f05e973e27caa-0,17,2,18,9
ec5f05e973e27caa-0,18,3,18,9
ec5f05e973e27caa-0,19,1,18,9
ec5f05e973e27caa-0,20,1,18,9
ec5f05e973e27caa-0,21,1,18,9
ec5f05e973e27caa-0,22,1,18,9
ec5f05e973e27caa-0,23,1,18,9
ec5f05e973e27caa-0,24,1,18,9
ec5f05e973e27caa-0,25,1,18,9
ec5f05e973e27caa-0,26,1,18,9
ec5f05e973e27caa-0,27,1,18,9
ec5f05e973e27caa-0,28,1,18,9
e1c89bfe50969f10-0,0,1,18,9
e1c89bfe50969f10-0,1,1,18,9
e1c89bfe50969f10-0,2,2,18,9
e1c89bfe50969f10-0,3,2,18,9
e1c89bfe50969f10-0,4,10,18,9
e1c89bfe50969f10-0,5,3,18,9
e1c89bfe50969f10-0,6,1,18,9
e1c89bfe50969f10-0,7,3,18,9
e1c89bfe50969f10-0,8,1,18,9
e1c89bfe50969f10-0,9,3,18,9
e1c89bfe50969f10-0,10,1,18,9
e1c89bfe50969f10-0,11,2,18,9
e1c89bfe50969f10-0,12,2,18,9
e1c89bfe50969f10-0,13,2,18,9
e1c89bfe50969f10-0,14,3,18,9
e1c89bfe50969f10-0,15,1,18,9
e1c89bfe50969f10-0,16,2,18,9
e1c89bfe50969f10-0,17,2,18,9
e1c89bfe50969f10-0,18,3,18,9
e1c89bfe50969f10-0,19,1,18,9
e1c89bfe50969f10-0,20,4,18,9
e1c89bfe50969f10-0,21,2,18,9
e1c89bfe50969f10-0,22,3,18,9
e1c89bfe50969f10-0,23,1,18,9
e1c89bfe50969f10-0,24,1,18,9
e1c89bfe50969f10-0,25,1,18,9
e1c89bfe50969f10-0,26,1,18,9
e1c89bfe50969f10-0,27,1,18,9
e1c89bfe50969f10-0,28,10,18,9
20f9ca973c6402e3-0,0,4,20,10
20f9ca973c6402e3-0,1,2,20,10
20f9ca973c6402e3-0,2,1,20,10
20f9ca973c6402e3-0,3,1,20,10
20f9ca973c6402e3-0,4,1,20,10
20f9ca973c6402e3-0,5,1,20,10
20f9ca973c6402e3-0,6,2,20,10
20f9ca973c6402e3-0,7,2,20,10
20f9ca973c6402e3-0,8,6,20,10
20f9ca973c6402e3-0,9,1,20,10
20f9ca973c6402e3-0,10,1,20,10
20f9ca973c6402e3-0,11,1,20,10
20f9ca973c6402e3-0,12,1,20,10
20f9ca973c6402e3-0,13,2,20,10
20f9ca973c6402e3-0,14,1,20,10
20f9ca973c6402e3-0,15,1,20,10
20f9ca973c6402e3-0,16,1,20,10
20f9ca973c6402e3-0,17,1,20,10
20f9ca973c6402e3-0,18,1,20,10
20f9ca973c6402e3-0,19,1,20,10
20f9ca973c6402e3-0,20,1,20,10
20f9ca973c6402e3-0,21,1,20,10
20f9ca973c6402e3-0,22,6,20,10
20f9ca973c6402e3-0,23,1,20,10
20f9ca973c6402e3-0,24,1,20,10
20f9ca973c6402e3-0,25,1,20,10
20f9ca973c6402e3-0,26,1,20,10
20f9ca973c6402e3-0,27,2,20,10
20f9ca973c6402e3-0,28,2,20,10
6d993eb6fbbeaa70-0,0,2,16,8
6d993eb6fbbeaa70-0,1,4,16,8
6d993eb6fbbeaa70-0,2,1,16,8
6d993eb6fbbeaa70-0,3,1,16,8
6d993eb6fbbeaa70-0,4,1,16,8
6d993eb6fbbeaa70-0,5,1,16,8
6d993eb6fbbeaa70-0,6,1,16,8
6d993eb6fbbeaa70-0,7,1,16,8
6d993eb6fbbeaa70-0,8,6,16,8
6d993eb6fbbeaa70-0,9,4,16,8
6d993eb6fbbeaa70-0,10,1,16,8
6d993eb6fbbeaa70-0,11,1,16,8
6d993eb6fbbeaa70-0,12,1,16,8
6d993eb6fbbeaa70-0,13,1,16,8
6d993eb6fbbeaa70-0,14,1,16,8
6d993eb6fbbeaa70-0,15,1,16,8
6d993eb6fbbeaa70-0,16,4,16,8
6d993eb6fbbeaa70-0,17,2,16,8
6d993eb6fbbeaa70-0,18,4,16,8
6d993eb6fbbeaa70-0,19,2,16,8
6d993eb6fbbeaa70-0,20,2,16,8
6d993eb6fbbeaa70-0,21,2,16,8
6d993eb6fbbeaa70-0,22,1,16,8
6d993eb6fbbeaa70-0,23,1,16,8
6d993eb6fbbeaa70-0,24,1,16,8
6d993eb6fbbeaa70-0,25,1,16,8
6d993eb6fbbeaa70-0,26,3,16,8
6d993eb6fbbeaa70-0,27,1,16,8
6d993eb6fbbeaa70-0,28,1,16,8
a70236513515ec64-0,0,2,16,8
a70236513515ec64-0,1,2,16,8
a70236513515ec64-0,2,2,16,8
a70236513515ec64-0,3,2,16,8
a70236513515ec64-0,4,2,16,8
a70236513515ec64-0,5,2,16,8
a70236513515ec64-0,6,2,16,8
a70236513515ec64-0,7,2,16,8
a70236513515ec64-0,8,2,16,8
a70236513515ec64-0,9,2,16,8
a70236513515ec64-0,10,2,16,8
a70236513515ec64-0,11,2,16,8
a70236513515ec64-0,12,2,16,8
a70236513515ec64-0,13,2,16,8
a70236513515ec64-0,14,2,16,8
a70236513515ec64-0,15,2,16,8
a70236513515ec64-0,16,2,16,8
a70236513515ec64-0,17,2,16,8
a70236513515ec64-0,18,2,16,8
a70236513515ec64-0,19,2,16,8
a70236513515ec64-0,20,2,16,8
a70236513515ec64-0,21,2,16,8
a70236513515ec64-0,22,2,16,8
a70236513515ec64-0,23,2,16,8
a70236513515ec64-0,24,2,16,8
a70236513515ec64-0,25,2,16,8
a70236513515ec64-0,26,2,16,8
a70236513515ec64-0,27,2,16,8
a70236513515ec64-0,28,1,16,8
a0f3b8e08664bc0d-2,0,4,20,10
a0f3b8e08664bc0d-2,1,2,20,10
a0f3b8e08664bc0d-2,2,1,20,10
a0f3b8e08664bc0d-2,3,1,20,10
a0f3b8e08664bc0d-2,4,1,20,10
a0f3b8e08664bc0d-2,5,1,20,10
a0f3b8e08664bc0d-2,6,2,20,10
a0f3b8e08664bc0d-2,7,1,20,10
a0f3b8e08664bc0d-2,8,1,20,10
a0f3b8e08664bc0d-2,9,1,20,10
a0f3b8e08664bc0d-2,10,1,20,10
a0f3b8e08664bc0d-2,11,4,20,10
a0f3b8e08664bc0d-2,12,4,20,10
a0f3b8e08664bc0d-2,13,2,20,10
a0f3b8e08664bc0d-2,14,1,20,10
a0f3b8e08664bc0d-2,15,1,20,10
a0f3b8e08664bc0d-2,16,1,20,10
a0f3b8e08664bc0d-2,17,1,20,10
a0f3b8e08664bc0d-2,18,2,20,10
a0f3b8e08664bc0d-2,19,1,20,10
a0f3b8e08664bc0d-2,20,1,20,10
a0f3b8e08664bc0d-2,21,1,20,10
a0f3b8e08664bc0d-2,22,1,20,10
a0f3b8e08664bc0d-2,23,4,20,10
a0f3b8e08664bc0d-2,24,1,20,10
a0f3b8e08664bc0d-2,25,1,20,10
a0f3b8e08664bc0d-2,26,2,20,10
a0f3b8e08664bc0d-2,27,1,20,10
a0f3b8e08664bc0d-2,28,1,20,10
6dc81ea94ab8d2d2-0,0,2,16,8
6dc81ea94ab8d2d2-0,1,2,16,8
6dc81ea94ab8d2d2-0,2,2,16,8
6dc81ea94ab8d2d2-0,3,2,16,8
6dc81ea94ab8d2d2-0,4,2,16,8
6dc81ea94ab8d2d2-0,5,2,16,8
6dc81ea94ab8d2d2-0,6,4,16,8
6dc81ea94ab8d2d2-0,7,4,16,8
6dc81ea94ab8d2d2-0,8,2,16,8
6dc81ea94ab8d2d2-0,9,4,16,8
6dc81ea94ab8d2d2-0,10,6,16,8
6dc81ea94ab8d2d2-0,11,2,16,8
6dc81ea94ab8d2d2-0,12,2,16,8
6dc81ea94ab8d2d2-0,13,2,16,8
6dc81ea94ab8d2d2-0,14,2,16,8
6dc81ea94ab8d2d2-0,15,2,16,8
6dc81ea94ab8d2d2-0,16,2,16,8
6dc81ea94ab8d2d2-0,17,4,16,8
6dc81ea94ab8d2d2-0,18,4,16,8
6dc81ea94ab8d2d2-0,19,2,16,8
6dc81ea94ab8d2d2-0,20,4,16,8
6dc81ea94ab8d2d2-0,21,6,16,8
6dc81ea94ab8d2d2-0,22,2,16,8
6dc81ea94ab8d2d2-0,23,2,16,8
6dc81ea94ab8d2d2-0,24,2,16,8
6dc81ea94ab8d2d2-0,25,2,16,8
6dc81ea94ab8d2d2-0,26,2,16,8
6dc81ea94ab8d2d2-0,27,2,16,8
6dc81ea94ab8d2d2-0,28,4,16,8
bb1f7a899a72c031-0,0,1,16,8
bb1f7a899a72c031-0,1,1,16,8
bb1f7a899a72c031-0,2,1,16,8
bb1f7a899a72c031-0,3,1,16,8
bb1f7a899a72c031-0,4,1,16,8
bb1f7a899a72c031-0,5,1,16,8
bb1f7a899a72c031-0,6,1,16,8
bb1f7a899a72c031-0,7,1,16,8
bb1f7a899a72c031-0,8,1,16,8
bb1f7a899a72c031-0,9,1,16,8
bb1f7a899a72c031-0,10,1,16,8
bb1f7a899a72c031-0,11,1,16,8
bb1f7a899a72c031-0,12,1,16,8
bb1f7a899a72c031-0,13,1,16,8
bb1f7a899a72c031-0,14,1,16,8
bb1f7a899a72c031-0,15,1,16,8
bb1f7a899a72c031-0,16,1,16,8
bb1f7a899a72c031-0,17,1,16,8
bb1f7a899a72c031-0,18,1,16,8
bb1f7a899a72c031-0,19,1,16,8
bb1f7a899a72c031-0,20,1,16,8
bb1f7a899a72c031-0,21,1,16,8
bb1f7a899a72c031-0,22,1,16,8
bb1f7a899a72c031-0,23,1,16,8
bb1f7a899a72c031-0,24,3,16,8
bb1f7a899a72c031-0,25,1,16,8
bb1f7a899a72c031-0,26,1,16,8
bb1f7a899a72c031-0,27,1,16,8
bb1f7a899a72c031-0,28,2,16,8
937de485cfcc3985-0,0,2,20,10
937de485cfcc3985-0,1,4,20,10
937de485cfcc3985-0,2,4,20,10
937de485cfcc3985-0,3,6,20,10
937de485cfcc3985-0,4,4,20,10
937de485cfcc3985-0,5,6,20,10
937de485cfcc3985-0,6,2,20,10
937de485cfcc3985-0,7,2,20,10
937de485cfcc3985-0,8,10,20,10
937de485cfcc3985-0,9,2,20,10
937de485cfcc3985-0,10,4,20,10
937de485cfcc3985-0,11,4,20,10
937de485cfcc3985-0,12,6,20,10
937de485cfcc3985-0,13,4,20,10
937de485cfcc3985-0,14,6,20,10
937de485cfcc3985-0,15,2,20,10
937de485cfcc3985-0,16,2,20,10
937de485cfcc3985-0,17,10,20,10
937de485cfcc3985-0,18,2,20,10
937de485cfcc3985-0,19,4,20,10
937de485cfcc3985-0,20,6,20,10
937de485cfcc3985-0,21,4,20,10
937de485cfcc3985-0,22,4,20,10
937de485cfcc3985-0,23,4,20,10
937de485cfcc3985-0,24,2,20,10
937de485cfcc3985-0,25,4,20,10
937de485cfcc3985-0,26,4,20,10
937de485cfcc3985-0,27,2,20,10
937de485cfcc3985-0,28,4,20,10
bef24cbe57367d9d-0,0,1,18,9
bef24cbe57367d9d-0,1,1,18,9
bef24cbe57367d9d-0,2,1,18,9
bef24cbe57367d9d-0,3,1,18,9
bef24cbe57367d9d-0,4,2,18,9
bef24cbe57367d9d-0,5,2,18,9
bef24cbe57367d9d-0,6,2,18,9
bef24cbe57367d9d-0,7,2,18,9
bef24cbe57367d9d-0,8,1,18,9
bef24cbe57367d9d-0,9,1,18,9
bef24cbe57367d9d-0,10,1,18,9
bef24cbe57367d9d-0,11,1,18,9
